TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-11-03-50-293000,"[-0.1160125732421875, 1.174115777015686, -0.03538703918457031]","[6.454599857330322, -4.499351978302002, 1.4407612085342407]","[0.13006997108459473, 0.7909737825393677, 0.3362612724304199]","[5.093413352966309, -0.9895682334899902, -9.127378463745117]","[-0.06384801864624023, 0.5086953639984131, 0.4252350330352783]","[10.849279403686523, 5.782212257385254, -60.90461349487305]"
2019-11-11-11-03-50-575000,"[-0.11554193496704102, 1.174141764640808, -0.035887956619262695]","[6.726561546325684, -4.557872772216797, 1.2981284856796265]","[0.13002324104309082, 0.7887765169143677, 0.3356010913848877]","[5.0761284828186035, 0.11541260778903961, -9.536876678466797]","[-0.06470203399658203, 0.509227991104126, 0.4261152744293213]","[10.866571426391602, 5.783668041229248, -61.11214828491211]"
2019-11-11-11-03-50-793000,"[-0.11580967903137207, 1.1741591691970825, -0.03600788116455078]","[6.5367045402526855, -4.591127872467041, 1.3638685941696167]","[0.12883925437927246, 0.7873673439025879, 0.337982177734375]","[5.223755836486816, -0.14519540965557098, -6.533783912658691]","[-0.06513690948486328, 0.509157657623291, 0.42655467987060547]","[10.808758735656738, 5.820920467376709, -60.994014739990234]"
2019-11-11-11-03-51-058000,"[-0.11505246162414551, 1.1742619276046753, -0.035388946533203125]","[6.660350322723389, -4.5249924659729, 1.119227409362793]","[0.12795782089233398, 0.7862371206283569, 0.3371872901916504]","[4.938338279724121, 0.4170804023742676, -7.954902648925781]","[-0.06489348411560059, 0.508695125579834, 0.4259755611419678]","[10.83192253112793, 5.797253608703613, -61.017738342285156]"
2019-11-11-11-03-51-294000,"[-0.11281251907348633, 1.1739485263824463, -0.035096168518066406]","[6.963615417480469, -4.348203182220459, 0.8918662071228027]","[0.13242840766906738, 0.7846132516860962, 0.3396923542022705]","[5.442035675048828, 0.9448843002319336, -8.97412395477295]","[-0.06272315979003906, 0.5078020095825195, 0.42454981803894043]","[10.85659122467041, 5.795823097229004, -61.04790115356445]"
2019-11-11-11-03-51-790000,"[-0.11240339279174805, 1.1739925146102905, -0.03605914115905762]","[7.462715148925781, -4.410666465759277, 0.7728536128997803]","[0.1280837059020996, 0.8314979076385498, 0.3268392086029053]","[5.471725940704346, -10.345314979553223, -10.076992988586426]","[-0.06231856346130371, 0.5068799257278442, 0.42401766777038574]","[10.822453498840332, 5.794661045074463, -61.023983001708984]"
2019-11-11-11-03-51-794000,"[-0.11240339279174805, 1.1739925146102905, -0.03605914115905762]","[7.462715148925781, -4.410666465759277, 0.7728536128997803]","[0.1280837059020996, 0.8314979076385498, 0.3268392086029053]","[5.471725940704346, -10.345314979553223, -10.076992988586426]","[-0.06231856346130371, 0.5068799257278442, 0.42401766777038574]","[10.822453498840332, 5.794661045074463, -61.023983001708984]"
2019-11-11-11-03-52-294000,"[-0.11508369445800781, 1.1747130155563354, -0.03920555114746094]","[7.172791004180908, -5.041375637054443, 1.0498046875]","[0.12793183326721191, 0.832940936088562, 0.3245670795440674]","[5.9508891105651855, -9.665095329284668, -10.330480575561523]","[-0.06326985359191895, 0.507716178894043, 0.42420291900634766]","[10.727472305297852, 5.772441387176514, -61.045108795166016]"
2019-11-11-11-03-52-788000,"[-0.1148078441619873, 1.1746279001235962, -0.039377450942993164]","[7.168679237365723, -5.013024806976318, 1.0848534107208252]","[0.12607765197753906, 0.8364129066467285, 0.3222639560699463]","[5.406002521514893, -10.344393730163574, -9.526188850402832]","[-0.06369495391845703, 0.5083391666412354, 0.4248018264770508]","[10.7560453414917, 5.730358123779297, -61.06001663208008]"
2019-11-11-11-03-52-795000,"[-0.1148078441619873, 1.1746279001235962, -0.039377450942993164]","[7.168679237365723, -5.013024806976318, 1.0848534107208252]","[0.12607765197753906, 0.8364129066467285, 0.3222639560699463]","[5.406002521514893, -10.344393730163574, -9.526188850402832]","[-0.06369495391845703, 0.5083391666412354, 0.4248018264770508]","[10.7560453414917, 5.730358123779297, -61.06001663208008]"
2019-11-11-11-03-53-056000,"[-0.11450910568237305, 1.1747092008590698, -0.03942060470581055]","[7.3585710525512695, -5.059479713439941, 0.9683324694633484]","[0.12819504737854004, 0.8367258310317993, 0.3221092224121094]","[5.84443473815918, -10.332225799560547, -9.701351165771484]","[-0.06376338005065918, 0.5081095695495605, 0.4251565933227539]","[10.728678703308105, 5.753360748291016, -61.033714294433594]"
2019-11-11-11-03-53-296000,"[-0.11498761177062988, 1.1745272874832153, -0.03934431076049805]","[7.179651737213135, -5.029689311981201, 1.0307977199554443]","[0.12643933296203613, 0.8350712060928345, 0.32184720039367676]","[5.958242416381836, -10.132536888122559, -7.716236114501953]","[-0.06386828422546387, 0.5079779624938965, 0.4245612621307373]","[10.695091247558594, 5.769144535064697, -61.05243682861328]"
2019-11-11-11-03-53-448000,"[-0.11548471450805664, 1.1747543811798096, -0.038660526275634766]","[6.90649938583374, -5.114650726318359, 1.0479729175567627]","[0.126936674118042, 0.831925630569458, 0.32546401023864746]","[6.049621105194092, -9.324041366577148, -9.457947731018066]","[-0.06400179862976074, 0.5076991319656372, 0.4253358840942383]","[10.759368896484375, 5.86948299407959, -61.20561981201172]"
2019-11-11-11-03-53-797000,"[-0.1142878532409668, 1.174766182899475, -0.038133859634399414]","[7.358438491821289, -4.948181629180908, 0.8449104428291321]","[0.12276864051818848, 0.7857006788253784, 0.33361220359802246]","[4.063782691955566, 1.5236784219741821, -10.554868698120117]","[-0.0635535717010498, 0.5078803300857544, 0.42502927780151367]","[10.800230026245117, 5.890481948852539, -61.22021484375]"
2019-11-11-11-03-54-005000,"[-0.11458516120910645, 1.1743712425231934, -0.03729128837585449]","[7.016299724578857, -4.74355411529541, 0.9606200456619263]","[0.11640596389770508, 0.7680468559265137, 0.3403170108795166]","[2.48824143409729, 3.8122990131378174, -10.883966445922852]","[-0.06355977058410645, 0.5076247453689575, 0.424288272857666]","[10.757853507995605, 5.8729071617126465, -61.12116622924805]"
2019-11-11-11-03-54-297000,"[-0.11347246170043945, 1.1740610599517822, -0.037917137145996094]","[7.452166557312012, -4.623273849487305, 0.8390102386474609]","[0.11625933647155762, 0.7636220455169678, 0.3385651111602783]","[1.8902862071990967, 4.902194499969482, -10.629134178161621]","[-0.06258034706115723, 0.5073086023330688, 0.42369985580444336]","[10.743098258972168, 5.843134880065918, -61.14048767089844]"
2019-11-11-11-03-54-575000,"[-0.11518144607543945, 1.1746574640274048, -0.03882431983947754]","[7.297146797180176, -4.928981781005859, 0.9915202856063843]","[0.11605024337768555, 0.769080638885498, 0.3408679962158203]","[1.64311683177948, 4.3840765953063965, -11.107898712158203]","[-0.06226348876953125, 0.5071444511413574, 0.42385268211364746]","[10.669864654541016, 5.887514114379883, -61.0786247253418]"
2019-11-11-11-03-54-575000,"[-0.11518144607543945, 1.1746574640274048, -0.03882431983947754]","[7.297146797180176, -4.928981781005859, 0.9915202856063843]","[0.11605024337768555, 0.769080638885498, 0.3408679962158203]","[1.64311683177948, 4.3840765953063965, -11.107898712158203]","[-0.06226348876953125, 0.5071444511413574, 0.42385268211364746]","[10.669864654541016, 5.887514114379883, -61.0786247253418]"
2019-11-11-11-03-54-575000,"[-0.11518144607543945, 1.1746574640274048, -0.03882431983947754]","[7.297146797180176, -4.928981781005859, 0.9915202856063843]","[0.11605024337768555, 0.769080638885498, 0.3408679962158203]","[1.64311683177948, 4.3840765953063965, -11.107898712158203]","[-0.06226348876953125, 0.5071444511413574, 0.42385268211364746]","[10.669864654541016, 5.887514114379883, -61.0786247253418]"
2019-11-11-11-03-54-798000,"[-0.1154780387878418, 1.1746920347213745, -0.03935432434082031]","[7.271101474761963, -5.093401908874512, 1.059047818183899]","[0.11639785766601562, 0.7712699174880981, 0.33661389350891113]","[1.731903314590454, 4.290287017822266, -11.281571388244629]","[-0.06301498413085938, 0.5073854923248291, 0.42475414276123047]","[10.780699729919434, 5.900844573974609, -61.35748291015625]"
2019-11-11-11-03-55-079000,"[-0.12035632133483887, 1.1852483749389648, -0.03504204750061035]","[3.28702449798584, -10.27147102355957, -0.6494359374046326]","[0.1071467399597168, 0.8044948577880859, 0.3285856246948242]","[-0.6995156407356262, -1.9949871301651, -9.574315071105957]","[-0.06295394897460938, 0.5070338249206543, 0.4241206645965576]","[10.676257133483887, 5.913451194763184, -61.17618179321289]"
2019-11-11-11-03-55-298000,"[-0.12026667594909668, 1.1822916269302368, -0.033843040466308594]","[3.404603958129883, -8.864032745361328, -0.10806743055582047]","[0.1117405891418457, 0.8232194185256958, 0.32262206077575684]","[1.9203284978866577, -6.137491226196289, -13.659577369689941]","[-0.062397003173828125, 0.5067647695541382, 0.4231712818145752]","[10.61861515045166, 5.89867639541626, -61.14295196533203]"
2019-11-11-11-03-55-800000,"[-0.11949706077575684, 1.1807888746261597, -0.03448033332824707]","[4.148346424102783, -8.2096529006958, 0.28600525856018066]","[0.09037494659423828, 0.8870655298233032, 0.28423404693603516]","[-1.332318663597107, -18.19135284423828, -5.331148147583008]","[-0.06252264976501465, 0.5066497325897217, 0.4238128662109375]","[10.619579315185547, 5.910947799682617, -61.37192153930664]"
2019-11-11-11-03-55-871000,"[-0.11958956718444824, 1.1807472705841064, -0.03450632095336914]","[4.181614875793457, -8.139963150024414, 0.24256539344787598]","[0.08829236030578613, 0.8901516199111938, 0.28221964836120605]","[-1.2016401290893555, -18.728960037231445, -4.03816556930542]","[-0.06139421463012695, 0.5067049264907837, 0.4233224391937256]","[10.810824394226074, 5.925209999084473, -61.31418991088867]"
2019-11-11-11-03-56-300000,"[-0.11705255508422852, 1.1799964904785156, -0.03363823890686035]","[4.934264659881592, -7.697172164916992, -0.030884500592947006]","[0.09068727493286133, 0.8878681659698486, 0.2819826602935791]","[-0.767094612121582, -17.66269302368164, -3.1994051933288574]","[-0.06333661079406738, 0.5062891244888306, 0.42368125915527344]","[10.697037696838379, 6.032320976257324, -61.179649353027344]"
2019-11-11-11-03-56-801000,"[-0.11414837837219238, 1.179551362991333, -0.032735347747802734]","[5.001068115234375, -7.2402496337890625, -0.1538572758436203]","[0.09593582153320312, 0.8883785009384155, 0.28235435485839844]","[0.03185920789837837, -16.856544494628906, -5.760817050933838]","[-0.06324553489685059, 0.5066155195236206, 0.42386746406555176]","[10.628950119018555, 6.060749053955078, -61.15556716918945]"
2019-11-11-11-03-57-301000,"[-0.11650991439819336, 1.179264783859253, -0.03561830520629883]","[5.10165548324585, -7.438473701477051, 0.04775155708193779]","[0.09342336654663086, 0.8881325721740723, 0.281965970993042]","[-0.06410270184278488, -16.1228084564209, -4.445920944213867]","[-0.06183671951293945, 0.5071052312850952, 0.423351526260376]","[11.008147239685059, 5.850934982299805, -61.71321487426758]"
2019-11-11-11-03-57-803000,"[-0.1172494888305664, 1.1794557571411133, -0.03725075721740723]","[5.035463809967041, -7.698484897613525, 0.14641544222831726]","[0.09495401382446289, 0.8908282518386841, 0.28082752227783203]","[0.6000896096229553, -16.761398315429688, -4.452935695648193]","[-0.062424421310424805, 0.507256031036377, 0.4235255718231201]","[11.085310935974121, 5.974251747131348, -61.76736831665039]"
2019-11-11-11-03-57-905000,"[-0.11716222763061523, 1.179295539855957, -0.03661656379699707]","[5.099920272827148, -7.572763919830322, 0.19839417934417725]","[0.09489059448242188, 0.8902755975723267, 0.2814650535583496]","[0.6057377457618713, -16.573284149169922, -4.596068382263184]","[-0.06291794776916504, 0.5070881843566895, 0.4237480163574219]","[11.099213600158691, 6.0333380699157715, -61.80780792236328]"
2019-11-11-11-03-58-304000,"[-0.11735224723815918, 1.1787893772125244, -0.0366058349609375]","[5.066491603851318, -7.35031795501709, 0.3094431757926941]","[0.09225010871887207, 0.8923449516296387, 0.28545188903808594]","[0.8323405385017395, -16.83661651611328, -3.5692496299743652]","[-0.06352353096008301, 0.5070823431015015, 0.423919677734375]","[10.923141479492188, 6.128460884094238, -61.35432815551758]"
2019-11-11-11-03-58-804000,"[-0.11651039123535156, 1.1786599159240723, -0.035646677017211914]","[5.049895286560059, -7.052200794219971, 0.2995372414588928]","[0.09401488304138184, 0.890723466873169, 0.28574275970458984]","[0.7365951538085938, -17.113975524902344, -4.927525043487549]","[-0.06304144859313965, 0.5068956613540649, 0.4237964153289795]","[11.192465782165527, 6.108757972717285, -61.836483001708984]"
2019-11-11-11-03-59-188000,"[-0.11563444137573242, 1.1784868240356445, -0.03594017028808594]","[5.408945560455322, -7.026413440704346, 0.09958424419164658]","[0.09249067306518555, 0.8916100263595581, 0.2828817367553711]","[0.38091185688972473, -17.744178771972656, -4.702383041381836]","[-0.06373739242553711, 0.5068569183349609, 0.4242887496948242]","[11.116399765014648, 6.138344764709473, -61.61594772338867]"
2019-11-11-11-03-59-305000,"[-0.11581897735595703, 1.1785978078842163, -0.03702735900878906]","[5.39108419418335, -7.156558036804199, 0.14326201379299164]","[0.0933692455291748, 0.8914002180099487, 0.27930593490600586]","[0.4363175630569458, -17.87543487548828, -4.715217590332031]","[-0.06461715698242188, 0.507331132888794, 0.4239208698272705]","[10.894410133361816, 6.122532844543457, -61.35274887084961]"
2019-11-11-11-03-59-692000,"[-0.11658000946044922, 1.1789195537567139, -0.03953862190246582]","[5.263291358947754, -7.594681739807129, 0.2804306745529175]","[0.0945425033569336, 0.8911603689193726, 0.2773609161376953]","[0.5518007278442383, -17.035184860229492, -4.9160284996032715]","[-0.06313967704772949, 0.5069949626922607, 0.4231843948364258]","[11.293285369873047, 6.078151226043701, -62.01724624633789]"
2019-11-11-11-03-59-806000,"[-0.11692976951599121, 1.1787968873977661, -0.03928327560424805]","[5.164788246154785, -7.554732799530029, 0.3521902859210968]","[0.0945427417755127, 0.8906232118606567, 0.2779507637023926]","[0.5615717172622681, -16.80552864074707, -4.9359893798828125]","[-0.06442761421203613, 0.5070101022720337, 0.4240894317626953]","[10.969560623168945, 6.236854076385498, -61.28096008300781]"
2019-11-11-11-04-00-103000,"[-0.11656880378723145, 1.1783447265625, -0.03741097450256348]","[5.219107627868652, -7.164953231811523, 0.3198064863681793]","[0.09324264526367188, 0.8901599645614624, 0.27944111824035645]","[0.5179557204246521, -16.52602767944336, -4.930850982666016]","[-0.06344938278198242, 0.5074160099029541, 0.42407751083374023]","[11.155329704284668, 6.159090995788574, -61.463871002197266]"
2019-11-11-11-04-00-307000,"[-0.11583590507507324, 1.1781327724456787, -0.03791236877441406]","[5.364620685577393, -7.118255615234375, 0.17297878861427307]","[0.09133529663085938, 0.8892102241516113, 0.2790956497192383]","[0.41376993060112, -16.565670013427734, -4.070994853973389]","[-0.06313967704772949, 0.5071563720703125, 0.42316150665283203]","[11.312889099121094, 6.12094259262085, -61.76600646972656]"
2019-11-11-11-04-00-809000,"[-0.1160435676574707, 1.1785422563552856, -0.03813910484313965]","[5.440260887145996, -7.19904088973999, 0.14947104454040527]","[0.09233546257019043, 0.888667106628418, 0.28098082542419434]","[0.594392716884613, -15.771504402160645, -4.796332836151123]","[-0.06469893455505371, 0.507251501083374, 0.4242069721221924]","[11.032366752624512, 6.255350589752197, -61.47355270385742]"
2019-11-11-11-04-01-310000,"[-0.11486029624938965, 1.1782745122909546, -0.03616642951965332]","[5.336194038391113, -6.814738750457764, 0.08065157383680344]","[0.09159445762634277, 0.8808567523956299, 0.28479743003845215]","[0.17146936058998108, -13.52204418182373, -6.2510085105896]","[-0.06448745727539062, 0.5070151090621948, 0.4241056442260742]","[11.17716121673584, 6.250708103179932, -61.506553649902344]"
